timestamp_seconds,raw_count,millivolts,lead_off,source
2.092,1118,901.3564191893906,False,simulated-ad8232
2.096,1120,903.0904400359102,False,simulated-ad8232
2.1,1118,901.4721501947596,False,simulated-ad8232
2.104,1128,909.4388376065176,False,simulated-ad8232
2.108,1124,906.0407000577775,False,simulated-ad8232
2.112,1128,909.119448493381,False,simulated-ad8232
2.116,1125,907.0988165325783,False,simulated-ad8232
2.12,1130,910.9480590004114,False,simulated-ad8232
2.124,1130,910.9792680416926,False,simulated-ad8232
2.128,1121,904.1236458782927,False,simulated-ad8232
2.132,1123,905.5740996497323,False,simulated-ad8232
2.136,1122,904.5062792800913,False,simulated-ad8232
2.14,1116,900.118440270634,False,simulated-ad8232
2.144,1128,909.2705173458744,False,simulated-ad8232
2.148,1130,911.2906538892804,False,simulated-ad8232
2.152,1124,906.4754535287025,False,simulated-ad8232
2.156,1122,904.4939576073004,False,simulated-ad8232
2.16,1130,910.795773685019,False,simulated-ad8232
2.164,1113,897.0175998906067,False,simulated-ad8232
2.168,1125,907.0725143952358,False,simulated-ad8232
2.172,1125,906.90078386667,False,simulated-ad8232
2.176,1121,904.0091246167257,False,simulated-ad8232
2.18,1131,911.8236270443289,False,simulated-ad8232
2.184,1129,910.1049186255694,False,simulated-ad8232
2.188,1123,905.1418686510565,False,simulated-ad8232
2.192,1124,905.804107764318,False,simulated-ad8232
2.196,1122,904.5630640716863,False,simulated-ad8232
2.2,1121,904.0308233424644,False,simulated-ad8232
2.204,1117,900.8105219044475,False,simulated-ad8232
2.208,1131,911.52701038148,False,simulated-ad8232
2.212,1129,910.0829891815135,False,simulated-ad8232
2.216,1128,909.1273037188485,False,simulated-ad8232
2.22,1118,901.5208230733327,False,simulated-ad8232
2.224,1134,914.1849550597345,False,simulated-ad8232
2.228,1133,913.7455231516946,False,simulated-ad8232
2.232,1124,906.540259244573,False,simulated-ad8232
2.236,1119,902.1341979837266,False,simulated-ad8232
2.24,1119,902.2482925826471,False,simulated-ad8232
2.244,1125,907.351022825145,False,simulated-ad8232
2.248,1119,901.9874709440826,False,simulated-ad8232
2.2520000000000002,1123,905.4652677563847,False,simulated-ad8232
2.2560000000000002,1129,909.9191592703386,False,simulated-ad8232
2.2600000000000002,1116,899.4996407118908,False,simulated-ad8232
2.2640000000000002,1133,913.5120926125114,False,simulated-ad8232
2.2680000000000002,1131,911.7181412704282,False,simulated-ad8232
2.2720000000000002,1117,900.4649824760533,False,simulated-ad8232
2.2760000000000002,1116,899.7206681509384,False,simulated-ad8232
2.2800000000000002,1122,904.2033433597618,False,simulated-ad8232
2.2840000000000003,1118,901.1741461934582,False,simulated-ad8232
2.2880000000000003,1122,904.2054154663372,False,simulated-ad8232
2.2920000000000003,1110,894.8970270366167,False,simulated-ad8232
2.2960000000000003,1122,904.2683279351603,False,simulated-ad8232
2.3000000000000003,1132,912.3558212241303,False,simulated-ad8232
2.3040000000000003,1117,900.6391704336936,False,simulated-ad8232
2.308,1121,903.9743233001459,False,simulated-ad8232
2.312,1115,899.0691075636554,False,simulated-ad8232
2.316,1126,907.5413372967472,False,simulated-ad8232
2.32,1121,904.0478511769302,False,simulated-ad8232
2.324,1132,912.672699623938,False,simulated-ad8232
2.328,1123,905.6976641292207,False,simulated-ad8232
2.332,1120,903.3420257790449,False,simulated-ad8232
2.336,1125,906.992176067571,False,simulated-ad8232
2.34,1120,902.7264166280236,False,simulated-ad8232
2.344,1116,899.3542408951016,False,simulated-ad8232
2.348,1124,905.8793134042465,False,simulated-ad8232
2.352,1121,903.9320002459415,False,simulated-ad8232
2.356,1123,905.2565939693877,False,simulated-ad8232
2.36,1124,906.0529274754718,False,simulated-ad8232
2.364,1119,902.4694908671995,False,simulated-ad8232
2.368,1124,906.156656460875,False,simulated-ad8232
2.372,1130,911.3806539564849,False,simulated-ad8232
2.376,1116,899.9583529342458,False,simulated-ad8232
2.38,1130,911.300903725227,False,simulated-ad8232
2.384,1120,903.3551813687294,False,simulated-ad8232
2.388,1118,901.3096471556366,False,simulated-ad8232
2.392,1134,914.4712926093363,False,simulated-ad8232
2.396,1125,907.0107432265805,False,simulated-ad8232
2.4,1138,917.219798868783,False,simulated-ad8232
2.404,1153,929.2681131979766,False,simulated-ad8232
2.408,1179,950.1970164222704,False,simulated-ad8232
2.412,1254,1011.3534376284051,False,simulated-ad8232
2.416,1343,1082.7323905734395,False,simulated-ad8232
2.42,1433,1154.8820013629938,False,simulated-ad8232
2.424,1490,1200.9543293047275,False,simulated-ad8232
2.428,1497,1206.4391919854843,False,simulated-ad8232
2.432,1436,1157.534292445929,False,simulated-ad8232
2.436,1340,1080.395773425304,False,simulated-ad8232
2.44,1246,1004.5908715647719,False,simulated-ad8232
2.444,1179,950.3481346601505,False,simulated-ad8232
2.448,1141,920.1127102941588,False,simulated-ad8232
2.452,1127,908.4375729344197,False,simulated-ad8232
2.456,1118,901.5676762428893,False,simulated-ad8232
2.46,1121,903.4107497119064,False,simulated-ad8232
2.464,1121,903.8305560998399,False,simulated-ad8232
2.468,1117,900.3938495160213,False,simulated-ad8232
2.472,1120,903.2449888668123,False,simulated-ad8232
2.476,1118,901.4350495880693,False,simulated-ad8232
2.48,1122,904.8844190824627,False,simulated-ad8232
2.484,1126,907.5049058480824,False,simulated-ad8232
2.488,1125,906.9382408489431,False,simulated-ad8232
2.492,1128,909.062580484161,False,simulated-ad8232
2.496,1118,901.7313590533105,False,simulated-ad8232
2.5,1127,908.2158227967569,False,simulated-ad8232
2.504,1132,912.4498499305391,False,simulated-ad8232
2.508,1136,915.7199920275484,False,simulated-ad8232
2.512,1127,908.7368124266864,False,simulated-ad8232
2.516,1138,917.842453186726,False,simulated-ad8232
2.52,1146,924.1375191826583,False,simulated-ad8232
2.524,1142,920.6458724128798,False,simulated-ad8232
2.528,1145,922.879011864267,False,simulated-ad8232
2.532,1149,926.7152433899244,False,simulated-ad8232
2.536,1150,927.2335038017724,False,simulated-ad8232
2.54,1153,929.8887442178543,False,simulated-ad8232
2.544,1151,928.0017875275199,False,simulated-ad8232
2.548,1152,928.4149350908087,False,simulated-ad8232
2.552,1147,924.3658767299677,False,simulated-ad8232
2.556,1149,926.1611560883055,False,simulated-ad8232
2.56,1155,930.9451978689893,False,simulated-ad8232
2.564,1146,924.0548767991498,False,simulated-ad8232
2.568,1145,923.1037154727316,False,simulated-ad8232
2.572,1142,920.8074682542442,False,simulated-ad8232
2.576,1147,925.1227630059996,False,simulated-ad8232
2.58,1139,918.0639505042803,False,simulated-ad8232
2.584,1147,925.0262670240595,False,simulated-ad8232
2.588,1139,917.9942086499354,False,simulated-ad8232
2.592,1139,918.3656062813438,False,simulated-ad8232
2.596,1147,924.7901065920125,False,simulated-ad8232
2.6,1149,926.3692252474093,False,simulated-ad8232
2.604,1153,929.4127172543414,False,simulated-ad8232
2.608,1160,935.3020836788047,False,simulated-ad8232
2.612,1157,932.6374101860192,False,simulated-ad8232
2.616,1166,939.6405280855706,False,simulated-ad8232
2.62,1164,938.0868683313535,False,simulated-ad8232
2.624,1179,950.820170606256,False,simulated-ad8232
2.628,1181,952.4878559837821,False,simulated-ad8232
2.632,1186,956.3086394598519,False,simulated-ad8232
2.636,1190,959.0584625506788,False,simulated-ad8232
2.64,1190,959.1573343225932,False,simulated-ad8232
2.644,1197,964.7407476469342,False,simulated-ad8232
2.648,1205,971.4779357690281,False,simulated-ad8232
2.652,1206,972.4026266022123,False,simulated-ad8232
2.656,1210,975.4967823948789,False,simulated-ad8232
2.66,1205,971.5353195707714,False,simulated-ad8232
2.664,1214,979.0713421249689,False,simulated-ad8232
2.668,1211,976.3150493026625,False,simulated-ad8232
2.672,1209,974.8284633830136,False,simulated-ad8232
2.676,1213,977.9619464196344,False,simulated-ad8232
2.68,1203,969.9267661157479,False,simulated-ad8232
2.684,1213,978.3019833613891,False,simulated-ad8232
2.688,1211,976.4980694947884,False,simulated-ad8232
2.692,1203,969.9436625817158,False,simulated-ad8232
2.696,1194,962.8031952382871,False,simulated-ad8232
2.7,1190,959.2478220234289,False,simulated-ad8232
2.704,1189,958.3875277255044,False,simulated-ad8232
2.708,1172,945.0554429247536,False,simulated-ad8232
2.712,1180,951.1094746483757,False,simulated-ad8232
2.716,1177,948.6411648564845,False,simulated-ad8232
2.72,1166,940.364583132548,False,simulated-ad8232
2.724,1160,935.3627419024606,False,simulated-ad8232
2.728,1158,933.9534866297635,False,simulated-ad8232
2.732,1154,930.7182381782338,False,simulated-ad8232
2.736,1154,930.0244507686378,False,simulated-ad8232
2.74,1144,922.3227998196068,False,simulated-ad8232
2.744,1137,916.3779156553207,False,simulated-ad8232
2.748,1134,914.4740545175499,False,simulated-ad8232
2.7520000000000002,1134,914.5234893642184,False,simulated-ad8232
2.7560000000000002,1138,917.7846180830808,False,simulated-ad8232
2.7600000000000002,1127,908.3178341163303,False,simulated-ad8232
2.7640000000000002,1121,903.6860960722021,False,simulated-ad8232
2.7680000000000002,1120,902.9513104076008,False,simulated-ad8232
2.7720000000000002,1112,896.7983671816279,False,simulated-ad8232
2.7760000000000002,1123,905.4485608672153,False,simulated-ad8232
2.7800000000000002,1114,897.8007173836144,False,simulated-ad8232
2.7840000000000003,1113,897.5774585277745,False,simulated-ad8232
2.7880000000000003,1109,894.0008707900143,False,simulated-ad8232
2.7920000000000003,1113,896.9350315111706,False,simulated-ad8232
2.7960000000000003,1120,903.273807892651,False,simulated-ad8232
2.8000000000000003,1111,895.4234254549106,False,simulated-ad8232
2.8040000000000003,1108,893.4008608330511,False,simulated-ad8232
2.8080000000000003,1117,900.8932309259047,False,simulated-ad8232
2.8120000000000003,1115,898.6364458097016,False,simulated-ad8232
2.816,1118,901.5827220522876,False,simulated-ad8232
2.82,1120,902.6940417769496,False,simulated-ad8232
2.824,1116,899.5950637523541,False,simulated-ad8232
2.828,1109,894.3501924480263,False,simulated-ad8232
2.832,1115,898.969560132563,False,simulated-ad8232
2.836,1118,901.3978675561772,False,simulated-ad8232
2.84,1113,897.0033154017415,False,simulated-ad8232
2.844,1108,893.5285733784101,False,simulated-ad8232
2.848,1121,903.6354560531025,False,simulated-ad8232
2.852,1113,897.5131019495501,False,simulated-ad8232
2.856,1113,897.4880502497916,False,simulated-ad8232
2.86,1115,899.1409750665015,False,simulated-ad8232
2.864,1120,903.1520756510862,False,simulated-ad8232
2.868,1116,900.0383614293661,False,simulated-ad8232
2.872,1113,897.6051202808229,False,simulated-ad8232
2.876,1118,901.6210112309578,False,simulated-ad8232
2.88,1126,907.4352483371171,False,simulated-ad8232
2.884,1122,904.3531230020812,False,simulated-ad8232
2.888,1118,901.4484030690526,False,simulated-ad8232
2.892,1109,894.2228177379121,False,simulated-ad8232
2.896,1133,913.675260673228,False,simulated-ad8232
2.9,1109,893.827534703076,False,simulated-ad8232
2.904,1113,897.0901326885376,False,simulated-ad8232
2.908,1111,895.7330075580404,False,simulated-ad8232
2.912,1123,904.9953879946562,False,simulated-ad8232
2.916,1116,900.1240718382264,False,simulated-ad8232
2.92,1107,892.6899368947215,False,simulated-ad8232
2.924,1116,899.4241448835179,False,simulated-ad8232
2.928,1117,900.4968128375522,False,simulated-ad8232
2.932,1113,896.9906871906884,False,simulated-ad8232
2.936,1108,893.3393250733636,False,simulated-ad8232
2.94,1110,895.2754521149343,False,simulated-ad8232
2.944,1112,896.3837287112519,False,simulated-ad8232
2.948,1114,898.1776282140744,False,simulated-ad8232
2.952,1111,895.9626788023846,False,simulated-ad8232
2.956,1117,900.9388568062881,False,simulated-ad8232
2.96,1109,894.1538827692092,False,simulated-ad8232
2.964,1105,890.9838647451136,False,simulated-ad8232
2.968,1110,894.9076206900016,False,simulated-ad8232
2.972,1120,903.2165829892863,False,simulated-ad8232
2.976,1111,895.4842657085609,False,simulated-ad8232
2.98,1125,907.0960425195049,False,simulated-ad8232
2.984,1116,899.65470633677,False,simulated-ad8232
2.988,1108,892.9870748739703,False,simulated-ad8232
2.992,1109,894.2636922765691,False,simulated-ad8232
2.996,1114,898.530433982328,False,simulated-ad8232
3.0,1107,892.8025254392351,False,simulated-ad8232
3.004,1125,906.9676236679531,False,simulated-ad8232
3.008,1108,893.4620056517622,False,simulated-ad8232
3.012,1116,900.1056550058688,False,simulated-ad8232
3.016,1120,903.1787667311507,False,simulated-ad8232
3.02,1112,896.8578660044434,False,simulated-ad8232
3.024,1108,893.2676989594755,False,simulated-ad8232
3.028,1111,896.1154101773773,False,simulated-ad8232
3.032,1115,898.6131303683502,False,simulated-ad8232
3.036,1117,900.6239204168883,False,simulated-ad8232
3.04,1113,897.3044859785846,False,simulated-ad8232
3.044,1106,891.4334945280619,False,simulated-ad8232
3.048,1113,897.160506548847,False,simulated-ad8232
3.052,1109,894.254666503225,False,simulated-ad8232
3.056,1102,888.1721065656707,False,simulated-ad8232
3.06,1109,894.071823228593,False,simulated-ad8232
3.064,1105,891.0893395676428,False,simulated-ad8232
3.068,1115,899.123703279503,False,simulated-ad8232
3.072,1122,904.5101540254014,False,simulated-ad8232
3.076,1121,904.1257858459954,False,simulated-ad8232
3.08,1109,894.3552801761512,False,simulated-ad8232
3.084,1110,894.7359502063024,False,simulated-ad8232
3.088,1115,899.3181376875737,False,simulated-ad8232
3.092,1117,900.7657044816418,False,simulated-ad8232
3.096,1110,894.8032312388885,False,simulated-ad8232
3.1,1111,895.8653374597812,False,simulated-ad8232
3.104,1123,905.2213671789661,False,simulated-ad8232
3.108,1111,895.9216860823302,False,simulated-ad8232
3.112,1109,894.3681234330569,False,simulated-ad8232
3.116,1112,896.747057712134,False,simulated-ad8232
3.12,1115,898.5442801893446,False,simulated-ad8232
3.124,1107,892.097049524067,False,simulated-ad8232
3.128,1110,895.1482300468742,False,simulated-ad8232
3.132,1106,891.4347020707843,False,simulated-ad8232
3.136,1110,894.9454734206696,False,simulated-ad8232
3.14,1121,903.5246895036342,False,simulated-ad8232
3.144,1115,898.9424253727316,False,simulated-ad8232
3.148,1111,895.5639912967994,False,simulated-ad8232
3.152,1107,892.1604271766297,False,simulated-ad8232
3.156,1110,894.6060402636391,False,simulated-ad8232
3.16,1116,900.013508485466,False,simulated-ad8232
3.164,1108,893.5230292544582,False,simulated-ad8232
3.168,1118,901.5325008941932,False,simulated-ad8232
3.172,1104,890.209371924076,False,simulated-ad8232
3.176,1110,894.5842713824335,False,simulated-ad8232
3.18,1120,903.0673401773241,False,simulated-ad8232
3.184,1103,889.5908648537986,False,simulated-ad8232
3.188,1126,907.4873015428317,False,simulated-ad8232
3.192,1128,909.1811938018429,False,simulated-ad8232
3.196,1174,946.6743644650833,False,simulated-ad8232
3.2,1240,1000.0485980496903,False,simulated-ad8232
3.204,1338,1078.2683613700215,False,simulated-ad8232
3.208,1412,1138.4570136011484,False,simulated-ad8232
3.212,1478,1191.7327123246255,False,simulated-ad8232
3.216,1482,1194.9735534024067,False,simulated-ad8232
3.22,1421,1145.7722781193881,False,simulated-ad8232
3.224,1321,1064.996272449705,False,simulated-ad8232
3.228,1234,994.5159733238368,False,simulated-ad8232
3.232,1164,938.7771922970991,False,simulated-ad8232
3.236,1132,913.0103657955104,False,simulated-ad8232
3.24,1114,898.281006449835,False,simulated-ad8232
3.244,1114,897.9394433428429,False,simulated-ad8232
3.248,1114,897.9229617028926,False,simulated-ad8232
3.2520000000000002,1118,901.0689410845989,False,simulated-ad8232
3.2560000000000002,1107,892.7860224976966,False,simulated-ad8232
3.2600000000000002,1109,894.3498163698404,False,simulated-ad8232
3.2640000000000002,1112,896.1327631537454,False,simulated-ad8232
3.2680000000000002,1110,895.2091560190814,False,simulated-ad8232
3.2720000000000002,1112,896.7813214366467,False,simulated-ad8232
3.2760000000000002,1106,891.5215572992875,False,simulated-ad8232
3.2800000000000002,1117,900.2429486264946,False,simulated-ad8232
3.2840000000000003,1112,896.3030533724635,False,simulated-ad8232
3.2880000000000003,1113,897.5733032074783,False,simulated-ad8232
3.2920000000000003,1112,896.7085673069918,False,simulated-ad8232
3.2960000000000003,1128,909.563643382561,False,simulated-ad8232
3.3000000000000003,1124,906.3715578859463,False,simulated-ad8232
3.3040000000000003,1133,913.6403925836704,False,simulated-ad8232
3.3080000000000003,1132,912.2558031727203,False,simulated-ad8232
3.3120000000000003,1124,906.4027491037394,False,simulated-ad8232
3.3160000000000003,1130,910.7609109156664,False,simulated-ad8232
3.3200000000000003,1141,919.7444852018773,False,simulated-ad8232
3.3240000000000003,1135,914.9245110463082,False,simulated-ad8232
3.3280000000000003,1134,914.4984946142702,False,simulated-ad8232
3.332,1139,918.58178640918,False,simulated-ad8232
3.336,1139,918.5988221019874,False,simulated-ad8232
3.34,1135,914.8695821818105,False,simulated-ad8232
3.344,1137,916.8926641522255,False,simulated-ad8232
3.348,1135,915.3268513178378,False,simulated-ad8232
3.352,1124,905.8004851491265,False,simulated-ad8232
3.356,1138,917.0895158001371,False,simulated-ad8232
3.36,1130,910.8740734979541,False,simulated-ad8232
3.364,1139,918.6159626243549,False,simulated-ad8232
3.368,1127,908.4149532691955,False,simulated-ad8232
3.372,1125,906.733677032021,False,simulated-ad8232
3.376,1139,918.3166018481336,False,simulated-ad8232
3.38,1127,908.2519090439855,False,simulated-ad8232
3.384,1133,913.5974435587297,False,simulated-ad8232
3.388,1142,920.5969251488034,False,simulated-ad8232
3.392,1140,919.4433327514864,False,simulated-ad8232
3.396,1138,917.1415097317059,False,simulated-ad8232
3.4,1151,927.9097136680599,False,simulated-ad8232
3.404,1154,930.1022214317256,False,simulated-ad8232
3.408,1166,939.9910714106268,False,simulated-ad8232
3.412,1168,941.3599455973587,False,simulated-ad8232
3.416,1185,955.3852290180262,False,simulated-ad8232
3.42,1167,940.8927486398709,False,simulated-ad8232
3.424,1180,951.5276652604398,False,simulated-ad8232
3.428,1180,951.2964781352352,False,simulated-ad8232
3.432,1196,963.8497908401715,False,simulated-ad8232
3.436,1198,965.817179730485,False,simulated-ad8232
3.44,1201,968.3954714732214,False,simulated-ad8232
3.444,1196,964.5983882189468,False,simulated-ad8232
3.448,1199,966.4746823295991,False,simulated-ad8232
3.452,1194,962.457591009074,False,simulated-ad8232
3.456,1213,977.8787771604509,False,simulated-ad8232
3.46,1207,972.8684254326342,False,simulated-ad8232
3.464,1202,968.921393046737,False,simulated-ad8232
3.468,1206,972.1840141123104,False,simulated-ad8232
3.472,1202,969.3320693262076,False,simulated-ad8232
3.476,1200,967.5533311180789,False,simulated-ad8232
3.48,1183,953.991892276828,False,simulated-ad8232
3.484,1183,954.0486455795254,False,simulated-ad8232
3.488,1183,953.7690324058872,False,simulated-ad8232
3.492,1179,950.2425026331856,False,simulated-ad8232
3.496,1176,948.3192905758746,False,simulated-ad8232
3.5,1161,936.0448864447817,False,simulated-ad8232
3.504,1161,936.1757261725824,False,simulated-ad8232
3.508,1166,940.1460740884102,False,simulated-ad8232
3.512,1153,929.8837221246565,False,simulated-ad8232
3.516,1149,926.576739847083,False,simulated-ad8232
3.52,1140,919.2262444887024,False,simulated-ad8232
3.524,1140,918.8443533099664,False,simulated-ad8232
3.528,1141,919.7448941081007,False,simulated-ad8232
3.532,1129,910.0069737327557,False,simulated-ad8232
3.536,1131,911.8275219459338,False,simulated-ad8232
3.54,1118,901.0777130266983,False,simulated-ad8232
3.544,1122,904.8701900025138,False,simulated-ad8232
3.548,1122,904.3274691677248,False,simulated-ad8232
3.552,1112,896.1534388499279,False,simulated-ad8232
3.556,1119,902.2331768817982,False,simulated-ad8232
3.56,1109,894.0243233805131,False,simulated-ad8232
3.564,1107,892.5710551510567,False,simulated-ad8232
3.568,1110,895.0131234890425,False,simulated-ad8232
3.572,1119,902.1090662327696,False,simulated-ad8232
3.576,1110,895.0979208625082,False,simulated-ad8232
3.58,1113,897.1830859312414,False,simulated-ad8232
3.584,1104,890.1732363623416,False,simulated-ad8232
3.588,1108,893.1381576891262,False,simulated-ad8232
3.592,1101,887.9043361153841,False,simulated-ad8232
3.596,1104,890.152450433284,False,simulated-ad8232
3.6,1111,895.6406694730193,False,simulated-ad8232
3.604,1106,892.0332158030875,False,simulated-ad8232
3.608,1114,897.9020753694815,False,simulated-ad8232
3.612,1105,891.2137964376395,False,simulated-ad8232
3.616,1105,891.1708794371758,False,simulated-ad8232
3.62,1113,897.0180348065854,False,simulated-ad8232
3.624,1103,889.27267272964,False,simulated-ad8232
3.628,1099,885.7492283065669,False,simulated-ad8232
3.632,1113,896.9984739420983,False,simulated-ad8232
3.636,1108,893.4180886750878,False,simulated-ad8232
3.64,1095,883.0706478571022,False,simulated-ad8232
3.644,1106,891.8811885362368,False,simulated-ad8232
3.648,1104,890.0607087797014,False,simulated-ad8232
3.652,1115,898.628847558137,False,simulated-ad8232
3.656,1102,888.7077922154907,False,simulated-ad8232
3.66,1103,889.2754439388294,False,simulated-ad8232
3.664,1101,887.9320579675938,False,simulated-ad8232
3.668,1101,887.3328983025075,False,simulated-ad8232
3.672,1102,888.7228686854778,False,simulated-ad8232
3.676,1099,885.7571202884735,False,simulated-ad8232
3.68,1101,887.3522091858699,False,simulated-ad8232
3.684,1098,885.0270389944388,False,simulated-ad8232
3.688,1098,885.4408379863834,False,simulated-ad8232
3.692,1098,885.1680116663946,False,simulated-ad8232
3.696,1103,889.2990175033077,False,simulated-ad8232
3.7,1102,888.6260209771045,False,simulated-ad8232
3.704,1099,886.4321948366824,False,simulated-ad8232
3.708,1108,893.228640015881,False,simulated-ad8232
3.712,1105,891.1009117460608,False,simulated-ad8232
3.716,1103,889.5431489682379,False,simulated-ad8232
3.72,1103,889.3931761429691,False,simulated-ad8232
3.724,1113,897.5987832744692,False,simulated-ad8232
3.728,1107,892.1648968811302,False,simulated-ad8232
3.732,1108,893.0857092262921,False,simulated-ad8232
3.736,1093,880.8187720694675,False,simulated-ad8232
3.74,1102,888.5269106909245,False,simulated-ad8232
3.744,1095,882.4369196151722,False,simulated-ad8232
3.748,1103,889.3954092666872,False,simulated-ad8232
3.7520000000000002,1107,892.5729291276572,False,simulated-ad8232
3.7560000000000002,1102,888.3621420020766,False,simulated-ad8232
3.7600000000000002,1108,893.1135958966014,False,simulated-ad8232
3.7640000000000002,1100,886.9281715699022,False,simulated-ad8232
3.7680000000000002,1108,893.3025787529492,False,simulated-ad8232
3.7720000000000002,1097,884.765307736184,False,simulated-ad8232
3.7760000000000002,1104,889.9135555542509,False,simulated-ad8232
3.7800000000000002,1107,892.6202858548876,False,simulated-ad8232
3.7840000000000003,1108,893.0656741154845,False,simulated-ad8232
3.7880000000000003,1104,890.3940571975758,False,simulated-ad8232
3.7920000000000003,1115,898.6432735872804,False,simulated-ad8232
3.7960000000000003,1103,889.2082295761245,False,simulated-ad8232
3.8000000000000003,1103,889.0436053039148,False,simulated-ad8232
3.8040000000000003,1091,879.7914250702712,False,simulated-ad8232
3.8080000000000003,1114,897.8872445703354,False,simulated-ad8232
3.8120000000000003,1103,889.3177584952155,False,simulated-ad8232
3.8160000000000003,1099,886.0721204756131,False,simulated-ad8232
3.8200000000000003,1111,896.0424198160127,False,simulated-ad8232
3.8240000000000003,1111,895.6836352174503,False,simulated-ad8232
3.8280000000000003,1105,891.1579113958452,False,simulated-ad8232
3.8320000000000003,1098,884.9681106233282,False,simulated-ad8232
3.8360000000000003,1107,892.3670792721153,False,simulated-ad8232
3.84,1102,888.1891757956593,False,simulated-ad8232
3.844,1099,885.9754160957516,False,simulated-ad8232
3.848,1110,894.8159434526787,False,simulated-ad8232
3.852,1094,882.0962278530321,False,simulated-ad8232
3.856,1107,892.8795832746329,False,simulated-ad8232
3.86,1107,892.4328768307608,False,simulated-ad8232
3.864,1115,898.7842183256947,False,simulated-ad8232
3.868,1106,891.865781891397,False,simulated-ad8232
3.872,1094,882.3164651412411,False,simulated-ad8232
3.876,1100,887.1910050932214,False,simulated-ad8232
3.88,1105,890.7796483630107,False,simulated-ad8232
3.884,1106,891.9289208801091,False,simulated-ad8232
3.888,1109,894.4158105254763,False,simulated-ad8232
3.892,1095,882.6399176617423,False,simulated-ad8232
3.896,1103,889.1450913117349,False,simulated-ad8232
3.9,1109,894.3307983369475,False,simulated-ad8232
3.904,1112,896.6138936452497,False,simulated-ad8232
3.908,1114,897.8689653584303,False,simulated-ad8232
3.912,1102,888.851044918401,False,simulated-ad8232
3.916,1110,894.7895904425764,False,simulated-ad8232
3.92,1113,897.2334630607677,False,simulated-ad8232
3.924,1110,895.1665328036141,False,simulated-ad8232
3.928,1108,893.2568337753352,False,simulated-ad8232
3.932,1108,893.6613157195527,False,simulated-ad8232
3.936,1100,887.1788238084653,False,simulated-ad8232
3.94,1097,884.5377965119694,False,simulated-ad8232
3.944,1109,894.2468631735509,False,simulated-ad8232
3.948,1103,888.9164926729582,False,simulated-ad8232
3.952,1104,890.1849856770923,False,simulated-ad8232
3.956,1101,887.9969060767586,False,simulated-ad8232
3.96,1103,888.8685543985131,False,simulated-ad8232
3.964,1106,891.9978809100904,False,simulated-ad8232
3.968,1103,889.3753126906129,False,simulated-ad8232
3.972,1118,901.1842043556471,False,simulated-ad8232
3.976,1142,920.7444568476503,False,simulated-ad8232
3.98,1188,957.9998035993095,False,simulated-ad8232
3.984,1263,1018.0282332759722,False,simulated-ad8232
3.988,1368,1102.6473064344436,False,simulated-ad8232
3.992,1460,1176.697960059384,False,simulated-ad8232
3.996,1486,1197.6290614871975,False,simulated-ad8232
